unit_id,original,translation_zh_tw,status,translate,occurrence_count,first_location,leading_spaces,trailing_spaces
DLG_8c59a8072b5e,  Perhaps we could make a deal.,,pending,True,3,GPL-172@0x00C6,2,0
DLG_5b4112bee35f, when I spill your life into the sand.,,pending,True,3,GPL-172@0x00E7,1,0
DLG_e9d3dcf6bf9f,  I surrender! Just don't kill me!,,pending,True,3,GPL-172@0x010F,2,0
DLG_a753f356d583, gloats with one of his fellows as he points to you.,,pending,True,1,GPL-172@0x0152,1,0
DLG_e4162b378331,See? We didn't need to pay Tobrian. They come to us like a dog to its master.,,pending,True,1,GPL-172@0x018F,0,0
DLG_edea0c0fc294,I want you!,,pending,True,1,GPL-172@0x0228,0,0
DLG_feed41503e48,"Willingly or not, dead or alive, I will give you to Commander Obour.",,pending,True,1,GPL-172@0x023A,0,0
DLG_acfb3f821b4f,  You've mistaken me for someone else.,,pending,True,2,GPL-172@0x02A6,2,0
DLG_568a70b1fca1,  Who is Commander Obour?,,pending,True,1,GPL-172@0x02A6,2,0
DLG_7452cb8ff7ce,  What's in this for you?,,pending,True,1,GPL-172@0x02A6,2,0
DLG_8a83ce7907c7,  Your commander will not want us dead.,,pending,True,1,GPL-172@0x02A6,2,0
DLG_3037f159f4a7,Unlikely. You are ,,pending,True,1,GPL-172@0x0350,0,1
DLG_2fb072bfc070,. It would be hard to forget your face after seeing you fight in ,,pending,True,1,GPL-172@0x0377,0,1
DLG_d7f5c932aa5b,Draj's arena.,,pending,True,1,GPL-172@0x03B6,0,0
DLG_b0a6d8c6481d,. The description of you I received was very detailed.,,pending,True,1,GPL-172@0x03CB,0,0
DLG_c801baaf2e1a,He was sent by the templars. A slave is always a slave and you are ,,pending,True,1,GPL-172@0x0408,0,1
DLG_2e2fd82102ab,"no exception! You think you won freedom when you escaped Draj, but ",,pending,True,1,GPL-172@0x0449,0,1
DLG_7dae7998bd28,Obour will teach you differently!,,pending,True,1,GPL-172@0x048A,0,0
DLG_8379237ced16,"Money, of course!",,pending,True,1,GPL-172@0x04B3,0,0
DLG_f7f032b3e908,The price on your head is irresistible. I might as well be the one who ,,pending,True,1,GPL-172@0x04CA,0,1
DLG_8e4d517a9496,gets the chips.,,pending,True,1,GPL-172@0x050E,0,0
DLG_ac7f459d93af,"Killing you will save him the trouble of doing it himself, and save me the ",,pending,True,1,GPL-172@0x052C,0,1
DLG_788f42807d72,trouble of feeding you!,,pending,True,1,GPL-172@0x0574,0,0
DLG_84024d4fc3ee,You awake from your stupor to find yourself surrounded by ,,pending,True,1,GPL-172@0x0599,0,1
DLG_3a0cd4ac6207,city troops. ,,pending,True,1,GPL-172@0x05D2,0,1
DLG_df07a85b6726, argues with one of the troopers.,,pending,True,1,GPL-172@0x05E7,1,0
DLG_04e75fd8497f,  Attack them.,,pending,True,1,GPL-172@0x0618,2,0
DLG_2a9ccab5235c,  Listen to the conversation.,,pending,True,1,GPL-172@0x0618,2,0
DLG_ef7c6f4a5176,  Interrupt their argument.,,pending,True,1,GPL-172@0x0618,2,0
DLG_b50831556e49,  Try to escape.,,pending,True,1,GPL-172@0x0618,2,0
DLG_3b74b93a7b51,  What are you going to do with me?,,pending,True,1,GPL-172@0x0696,2,0
DLG_5b7676a03c4c,We were just discussing that -- whether to kill you before ,,pending,True,1,GPL-172@0x06E6,0,1
DLG_a8270601b13f,or after we take you to the commander.,,pending,True,1,GPL-172@0x0720,0,0
DLG_e8d9fe58fd21,Ho! The rats want to be heard!,,pending,True,1,GPL-172@0x0785,0,0
DLG_e2a2261d2976,You should kill them!,,pending,True,1,GPL-172@0x07AF,0,0
DLG_02449fe6b734,But the commander may want them alive.,,pending,True,1,GPL-172@0x07D0,0,0
DLG_a8ae13cfc374,Tell him they were killed trying to escape.,,pending,True,1,GPL-172@0x0800,0,0
DLG_3750878496b5,Killing them will save trouble,,pending,True,1,GPL-172@0x082D,0,0
DLG_1903d51e26de, on the way to the salt oasis. ,,pending,True,1,GPL-172@0x0858,1,1
DLG_df5597ffed23,"You can fight them now, or when they try to escape.",,pending,True,1,GPL-172@0x087A,0,0
DLG_e5a7857b320c,Your advice is tempting -- but the commander is powerful and ,,pending,True,1,GPL-172@0x08B5,0,1
DLG_d5308ed60d19,I don't want to suffer his wrath.,,pending,True,1,GPL-172@0x08F1,0,0
DLG_4337f6a67f15,Do you think the commander wants anything but their deaths? ,,pending,True,1,GPL-172@0x0918,0,1
DLG_a696b093ad16,The embarrassment they've caused the templars allows for ,,pending,True,1,GPL-172@0x0953,0,1
DLG_184c4999e607,nothing less!,,pending,True,1,GPL-172@0x098B,0,0
DLG_5c675da681ed,You're right! The commander will reward me.,,pending,True,1,GPL-172@0x09A5,0,0
DLG_584a667643b8,I will kill them now!,,pending,True,1,GPL-172@0x09D3,0,0
DLG_509643317219,The leader,,pending,True,1,GPL-172@0x0A15,0,0
DLG_bce1e4cea5d8,A lean elf,,pending,True,1,GPL-172@0x0A2C,0,0
DLG_6add9d9904c9,", whom you recognize as the one from Tobrian's wagon,",,pending,True,1,GPL-172@0x0A41,0,0
DLG_03564da1a773,"If it interests you, my name is ",,pending,True,1,GPL-172@0x0A86,0,1
DLG_87601b5c50af,Zahur,,pending,True,1,GPL-172@0x0AAE,0,0
DLG_f6cc34ccc3e4,Seref,,pending,True,1,GPL-172@0x0ABC,0,0
DLG_c89330fd148b,. Remember it,,pending,True,1,GPL-172@0x0AC8,0,0
DLG_d0b405109f43,You're very astute! Not that it will help you,,pending,True,1,GPL-172@0x0AE5,0,0
DLG_7c62a78bda55,Guards reach for their weapons as you draw yours. ,,pending,True,1,GPL-172@0x0B1E,0,1
DLG_9af4fc93c7ec,The guards scramble for their weapons as you make your break.,,pending,True,1,GPL-172@0x0B60,0,0
DLG_7d9f69dc9ace,Then we have nothing to discuss!,,pending,True,1,GPL-172@0x0BAC,0,0
DLG_a41dd6e9ca78,Would you agree? ,,pending,True,1,GPL-172@0x0BD0,0,1
DLG_d4ea33116744,And what do we have to discuss?,,pending,True,1,GPL-172@0x0BF1,0,0
DLG_56800cdb0637,You are in a poor bargaining position! What can you offer that ,,pending,True,1,GPL-172@0x0C16,0,1
DLG_28311b2a3309,I can't simply take?,,pending,True,1,GPL-172@0x0C53,0,0
DLG_022fe6117951,  My purse is heavy. I'll share it with you.,,pending,True,1,GPL-172@0x0C83,2,0
DLG_6d8033b887fd,  Do enjoy wagering at the arena?,,pending,True,1,GPL-172@0x0C83,2,0
DLG_21f082f5d246,  I'll promise you a swift death.,,pending,True,1,GPL-172@0x0C83,2,0
DLG_56656676deab,  You underestimate me!,,pending,True,1,GPL-172@0x0D03,2,0
DLG_2c9a04e938cc,  Take me to your commander.,,pending,True,1,GPL-172@0x0D03,2,0
DLG_8a40c82d8393,What makes you think I won't take your money when you're dead?,,pending,True,1,GPL-172@0x0D4F,0,0
DLG_f2e13407b46a,"As a matter fact, I'm quite the gamester -- but I doubt you could best a rabbit! ",,pending,True,1,GPL-172@0x0D92,0,1
DLG_fa58adfdea63,You'd provide no sport against my daggorans.,,pending,True,1,GPL-172@0x0DDF,0,0
DLG_7e2e3bc204f6,Ha! The captive surrenders! Count on an ex-slave to think of such a thing.,,pending,True,1,GPL-172@0x0E12,0,0
DLG_05081447069e,"If nothing else, you are amusing! Perhaps you'll be my jester?",,pending,True,1,GPL-172@0x0E6D,0,0
DLG_e18016e35da6,That was our intention! But ,,pending,True,1,GPL-172@0x0ECD,0,1
DLG_7140576b476c,I will take you there dead!,,pending,True,1,GPL-172@0x0EF3,0,0
DLG_b5dbc16f2b74,"since you are so submissive, I will ",,pending,True,1,GPL-172@0x0F19,0,1
DLG_3e89a5da4f5e,How many ceramic pieces are you offering?,,pending,True,1,GPL-172@0x0F47,0,0
DLG_e1b204cf5156,  100,,pending,True,2,GPL-172@0x0F71,2,0
DLG_7df9d4b1becb,  500,,pending,True,2,GPL-172@0x0F71,2,0
DLG_ee94910762ad,"  1,000",,pending,True,1,GPL-172@0x0F71,2,0
DLG_959575e69673,"Perhaps I do. At any rate, I will let you prove your boast.",,pending,True,1,GPL-172@0x0FB5,0,0
DLG_e7dc47a28aba,"I'm enough of a gamester to know when someone's bluffing, and ",,pending,True,1,GPL-172@0x100A,0,1
DLG_aaf49aa3da5b,I'm calling you on it!,,pending,True,1,GPL-172@0x1047,0,0
DLG_2c6faa9ffadb,Guards! Attack!,,pending,True,1,GPL-172@0x1067,0,0
DLG_50c2fe30b684,Take them away!,,pending,True,1,GPL-172@0x108C,0,0
DLG_571ccc49a55c,You insult me!,,pending,True,1,GPL-172@0x10EA,0,0
DLG_5672d062de65,For that I will ,,pending,True,1,GPL-172@0x1115,0,1
DLG_3be162f58b94,give you a fighting chance.,,pending,True,1,GPL-172@0x1130,0,0
DLG_b2071a2776f1,"spare your life, at least until I hand you over to ",,pending,True,1,GPL-172@0x11A7,0,1
DLG_c9de3b641f1b,the commander.,,pending,True,1,GPL-172@0x11DA,0,0
DLG_0c0c5e89919c," If you defeat my daggorans, you can walk away.",,pending,True,1,GPL-172@0x11EE,1,0
DLG_b37bf6ce4561,"Splendid! I will have my own personal arena, just like ",,pending,True,1,GPL-172@0x121E,0,1
DLG_0220dd77d9f3,"Allow myself and my troops time to clear the combat area, ",,pending,True,1,GPL-172@0x1268,0,1
DLG_5ea657c00fca,and then commence the fight.,,pending,True,1,GPL-172@0x12A1,0,0
DLG_fe6d86ffe292,You treacherous blackheart!,,pending,True,1,GPL-173@0x00BC,0,0
DLG_2f302eddf8d3,You will regret this!,,pending,True,1,GPL-173@0x00DC,0,0
DLG_273050d02b61,  I'm sorry. It was an accident.,,pending,True,1,GPL-173@0x00F5,2,0
DLG_6c958bdfa623,  No! You will regret it. Now die!,,pending,True,1,GPL-173@0x00F5,2,0
DLG_0a4e02312e9a,"If it weren't for the prophecy, you would be banished from ",,pending,True,1,GPL-173@0x02BD,0,1
DLG_9540586949f8,the village.,,pending,True,1,GPL-173@0x02F7,0,0
DLG_bf93af30e9c6,Don't let it happen again!,,pending,True,1,GPL-173@0x030A,0,0
DLG_9748a26d7db9,Of course. I am at your service.,,pending,True,4,GPL-174@0x000D,0,0
DLG_220ae605424e,"Welcome, ",,pending,True,1,GPL-174@0x0039,0,1
DLG_daf6a6dd49cb,"I am Father Garyn, cleric of this village",,pending,True,1,GPL-174@0x005D,0,0
DLG_c3f1f8a1dbb5,. How can I help you?,,pending,True,1,GPL-174@0x0088,0,0
DLG_e252e9de1bfa,  I'm here to deliver a bag of pith to you.,,pending,True,1,GPL-174@0x014B,2,0
DLG_e15d35f44692,"  Very well, I'll take the extract to her.",,pending,True,1,GPL-174@0x014B,2,0
DLG_ad31e7009cac,  I'm here to get an extract from you.,,pending,True,1,GPL-174@0x014B,2,0
DLG_eee04ef2fce2,  How do I make the extract?,,pending,True,1,GPL-174@0x014B,2,0
DLG_620a88846db3,  Where do you want me to take the extract?,,pending,True,1,GPL-174@0x014B,2,0
DLG_3c66839d68a0,"  I would ask your advice, Father.",,pending,True,1,GPL-174@0x014B,2,0
DLG_eb78f2061260,  What is that contraption by the wall?,,pending,True,1,GPL-174@0x014B,2,0
DLG_a8ef3efa7246,  Tell me about yourself.,,pending,True,3,GPL-174@0x014B,2,0
DLG_069f9eec863d,  What elemental sphere do you worship?,,pending,True,1,GPL-174@0x014B,2,0
DLG_72593eb1e082,  Do you keep the well water flowing?,,pending,True,1,GPL-174@0x014B,2,0
DLG_03c0adbbafc7,  Are you so busy? The village seems small.,,pending,True,1,GPL-174@0x014B,2,0
DLG_05b98868aa25,  How long have you lived in Teaquetzl?,,pending,True,1,GPL-174@0x014B,2,0
DLG_88acdfac5d48,"It is an honor to meet you, ",,pending,True,1,GPL-174@0x038B,0,1
DLG_b6e10ad5a613,. The visionary has spoken a great deal about you.,,pending,True,1,GPL-174@0x03B2,0,0
DLG_38cc0e02b841,"Oh, wonderful. I have been waiting for it. Linara, a friend in Gedron, ",,pending,True,1,GPL-174@0x03EA,0,1
DLG_a6f73e8ebee8,desperately needs the extract I make with the pith. Will you help me ,,pending,True,1,GPL-174@0x042E,0,1
DLG_2ad70988a139,get it to her?,,pending,True,1,GPL-174@0x0471,0,0
DLG_a891969c23d8,  I'd be glad to.,,pending,True,1,GPL-174@0x0484,2,0
DLG_69360fc6991a,  I'm just getting paid to give it to you.,,pending,True,1,GPL-174@0x0484,2,0
DLG_78109b8bc490,"  No, I'm keeping the pith.",,pending,True,1,GPL-174@0x0484,2,0
DLG_10eee31c0caf,Fair enough. I will take care of it myself.,,pending,True,1,GPL-174@0x04FF,0,0
DLG_a5c49d122f1d,"Ah, Linara must have sent you.",,pending,True,1,GPL-174@0x0548,0,0
DLG_e2617f6d7fc1,It produces an extract of great restorative value.,,pending,True,1,GPL-174@0x0572,0,0
DLG_c2e55756db0d,What do you want to talk about?,,pending,True,1,GPL-174@0x05B4,0,0
DLG_9c6e0e44114d,  What do you know about the visionary?,,pending,True,4,GPL-174@0x0602,2,0
DLG_5726bde497e2,  Tell me about Teaquetzl's leader.,,pending,True,1,GPL-174@0x0602,2,0
DLG_8fe7cf334150,  What do think of the lieutenant?,,pending,True,1,GPL-174@0x0602,2,0
DLG_f6fe8183aa9a,There is little to tell. I am simply a humble cleric trying to ,,pending,True,1,GPL-174@0x069B,0,1
DLG_43fa685561d2,keep this village healthy.,,pending,True,1,GPL-174@0x06D8,0,0
DLG_fc3cc7f3e01d,"My work is never done. A sandstorm swept through recently, ",,pending,True,1,GPL-174@0x0705,0,1
DLG_4eae35244be8,leaving dozens of people sandblasted. Others were attacked  ,,pending,True,1,GPL-174@0x073F,0,2
DLG_4a79bfe5c0e2,by dune reapers -- the list is endless.,,pending,True,1,GPL-174@0x077A,0,0
DLG_d9ec349b6f11,"Health and long life to you, friend.",,pending,True,1,GPL-174@0x07AD,0,0
DLG_5fbe9a29ee8d,Thank you. ,,pending,True,1,GPL-174@0x07F2,0,1
DLG_df35b0197cd2,The extract is made by mixing the pith with the concoctions ,,pending,True,1,GPL-174@0x0803,0,1
DLG_65721f728d0d,"by the wall. When you are done, you can take the extract to Linara.",,pending,True,1,GPL-174@0x083E,0,0
DLG_e7c303126f66," She is a colleague in Gedron, a village northwest of here.",,pending,True,1,GPL-174@0x087F,1,0
DLG_6e772246b0c5,"You will find Linara in Gedron, a village northwest of here. Give ",,pending,True,1,GPL-174@0x08C5,0,1
DLG_b0be8f092d07,the extract to her.,,pending,True,1,GPL-174@0x0905,0,0
DLG_1e2a223b6967,"I cannot force you, being only a simple cleric, but I do beg you to reconsider.",,pending,True,1,GPL-174@0x0922,0,0
DLG_0cb97d954153," However, I do not have the ranike tree pith that I use to make the ",,pending,True,1,GPL-174@0x0973,1,1
DLG_edca012f7450,extract. Will you go to my supplier and retrieve the order I placed with him?,,pending,True,1,GPL-174@0x09B5,0,0
DLG_fef3651663c7,"  Yes, I would be glad to help you.",,pending,True,1,GPL-174@0x09FF,2,0
DLG_e89dbdde2d07,"  No, I have more important things to do.",,pending,True,1,GPL-174@0x09FF,2,0
DLG_405be5cd4713,The elemental Sphere of Water is the focus of my devotion. ,,pending,True,1,GPL-174@0x0A55,0,1
DLG_53be3ac54bcd,"Its life-giving properties are a great boon, enabling me ",,pending,True,1,GPL-174@0x0A8F,0,1
DLG_3e458eff0a11,to serve Teaquetzl to the fullest.,,pending,True,1,GPL-174@0x0AC7,0,0
DLG_3d4240dd0c39,"Dominy, the well master, is the one to thank for that. He has a ",,pending,True,1,GPL-174@0x0AF6,0,1
DLG_5ab7051476c6,great affinity for water and would make a powerful cleric if he ,,pending,True,1,GPL-174@0x0B34,0,1
DLG_657eec2d3392,weren't so enamored by his mechanical devices.,,pending,True,1,GPL-174@0x0B72,0,0
DLG_57b208055cda,"Since Chahl founded it many years ago. It was I, in fact, who ",,pending,True,1,GPL-174@0x0BA7,0,1
DLG_681f149c76c0,"healed the wounds he suffered while escaping slavery, though ",,pending,True,1,GPL-174@0x0BE4,0,1
DLG_8c19941442a1,he bears the scars still.,,pending,True,1,GPL-174@0x0C20,0,0
DLG_6385fad76748,"He has become a good friend of mine, and I can tell you he ",,pending,True,1,GPL-174@0x0C42,0,1
DLG_b261e7c1bf5b,is a seer of great power. Do not let his odd manner disturb ,,pending,True,1,GPL-174@0x0C7C,0,1
DLG_c3a904ff4493,you. Many truths are entwined in his ravings.,,pending,True,1,GPL-174@0x0CB7,0,0
DLG_d2c86a3468e1,"Chahl, like most muls, is a simple soul",,pending,True,1,GPL-174@0x0CEB,0,0
DLG_454b0ed139a6," -- no offense intended, ",,pending,True,1,GPL-174@0x0D65,1,1
DLG_467fe5a430b6,". Raised from birth to be a templar's bodyguard, everything ",,pending,True,1,GPL-174@0x0D87,0,1
DLG_65420a67ced2,he does is motivated by a desire to protect.,,pending,True,1,GPL-174@0x0DC2,0,0
DLG_09d47d3c03e7,  Is Chahl a good leader?,,pending,True,3,GPL-174@0x0E0D,2,0
DLG_28fc646eb47d,  How does his protective spirit serve him?,,pending,True,1,GPL-174@0x0E0D,2,0
DLG_a07145c9781e,  What happened to the child?,,pending,True,1,GPL-174@0x0E0D,2,0
DLG_b14200e97d7d,  Is Katura the child you speak of?,,pending,True,1,GPL-174@0x0E0D,2,0
DLG_18b6e78a4d17,  What trouble did it cause him?,,pending,True,1,GPL-174@0x0E0D,2,0
DLG_4af1a4e2ccb8,  Tell me about the templar who owned Chahl.,,pending,True,1,GPL-174@0x0E0D,2,0
DLG_d17e9dd17a53,"I'm not one for politics, so Kwerin and I have little contact. ",,pending,True,1,GPL-174@0x0F26,0,1
DLG_7d23416763bc,He is the one responsible for Teaquetzl's prosperity. He's an ,,pending,True,1,GPL-174@0x0F63,0,1
DLG_c211fb163791,"ambitious man, though, and not to be crossed lightly.",,pending,True,1,GPL-174@0x0FA0,0,0
DLG_49cb30a3494f,"You are most kind! Notaku, my supplier, is usually found ",,pending,True,1,GPL-174@0x0FE6,0,1
DLG_c37d09d7dcec,southeast of Teaquetzl where the sands turn red. He will ,,pending,True,1,GPL-174@0x101E,0,1
DLG_e5317d747237,give you the ranike tree pith that I need.,,pending,True,1,GPL-174@0x1056,0,0
DLG_20926e872cea,"I understand. These are busy times, and dangerous ones.",,pending,True,1,GPL-174@0x1088,0,0
DLG_de5b1e37330a,Many times Chahl kept Teaquetzl from harm out of sheer ,,pending,True,1,GPL-174@0x10BF,0,1
DLG_5ac4de4e7f32,"determination, standing firm against heavy odds. It is ",,pending,True,1,GPL-174@0x10F5,0,1
DLG_ed1e3177722f,no surprise that Teaquetzl is the center of resistance ,,pending,True,1,GPL-174@0x112B,0,1
DLG_9b2c613d7d39,against Draj.,,pending,True,1,GPL-174@0x1161,0,0
DLG_188e26fc753e,"It is his greatest strength, though his single-mindedness makes ",,pending,True,1,GPL-174@0x1179,0,1
DLG_590a4c1f4965,him shortsighted. It has caused him trouble more than once.,,pending,True,1,GPL-174@0x11B7,0,0
DLG_41d74dd6b25d,"I have forgotten her name, as Chahl does not like to speak of ",,pending,True,1,GPL-174@0x11FC,0,1
DLG_835b2194ed3f,"her. Apparently, she was a close advisor to the Shadow King of ",,pending,True,1,GPL-174@0x1239,0,1
DLG_f152a4e39647,Nibenay and steeped in the rites of evil.,,pending,True,1,GPL-174@0x1276,0,0
DLG_47840f867f98,"In Nibenay, Chahl's master gave him a girl-child to protect; but ",,pending,True,1,GPL-174@0x12AC,0,1
DLG_37f3e313f7da,"when she reclaimed the child for a ritual, Chahl defied her. ",,pending,True,1,GPL-174@0x12EB,0,1
DLG_233661164c90,The idea of willingly placing his charge at peril was too much. ,,pending,True,1,GPL-174@0x1327,0,1
DLG_43a00a28caf3,"How, I don't know, but he survived the templar's wrath and ",,pending,True,1,GPL-174@0x1365,0,1
DLG_a941df1f6add,brought the child to safety.,,pending,True,1,GPL-174@0x139F,0,0
DLG_bd95ac7c80a8,She lives with us to this day. Her name is Katura and,,pending,True,1,GPL-174@0x13E4,0,0
DLG_c1aac07610b2,Yes. ,,pending,True,1,GPL-174@0x1427,0,1
DLG_20c68698a047, Chahl has made her his adoptive daughter. I do not think ,,pending,True,1,GPL-174@0x1446,1,1
DLG_6487b5e0428c,he ever revealed to her the whole story of her parentage.,,pending,True,1,GPL-174@0x147F,0,0
DLG_15b5d03d334c,he visionary,,pending,True,19,GPL-175@0x003D,0,0
DLG_cba83e4da515,ow can we help you?,,pending,True,1,GPL-175@0x004E,0,0
DLG_d0d47bd52a93,  I arranged a supply of weapons for you.,,pending,True,1,GPL-175@0x007D,2,0
DLG_88e98823e556,  Is there any news on the war?,,pending,True,1,GPL-175@0x007D,2,0
DLG_04ebf3d6e81e,  Tell me about Teaquetzl.,,pending,True,2,GPL-175@0x007D,2,0
DLG_6fcba0483c16,  What should I do?,,pending,True,3,GPL-175@0x007D,2,0
DLG_9f7ee2c8f2d1,  Where are the other villages?,,pending,True,1,GPL-175@0x007D,2,0
DLG_2165a3590ad4,"Oh, that is marvelous news. We feared many would have to fight with ",,pending,True,1,GPL-175@0x0155,0,1
DLG_8502597f41d6,only pitchforks and shovels. Thank you!,,pending,True,1,GPL-175@0x0197,0,0
DLG_8d4a7a4615e2,"Very little news reaches us, and t",,pending,True,1,GPL-175@0x01C5,0,0
DLG_605bc34db429, cannot see everything.,,pending,True,1,GPL-175@0x01EE,1,0
DLG_92b35821b503,  How long until Draj's army marches?,,pending,True,1,GPL-175@0x0220,2,0
DLG_f02049754e82,  Is there any news on the alliance?,,pending,True,1,GPL-175@0x0220,2,0
